Fecha Hora Corriente
2025/1/13 10:2:56 0.25
2025/1/13 10:2:56 0.26
2025/1/13 10:2:56 0.23
2025/1/13 10:2:56 0.25
2025/1/13 10:2:56 0.24
2025/1/13 10:2:56 0.32
2025/1/13 10:2:56 0.30
2025/1/13 10:2:56 0.29
2025/1/13 10:2:56 0.27
2025/1/13 10:2:56 0.25
2025/1/13 10:2:56 0.27
2025/1/13 10:2:56 0.27
2025/1/13 10:2:56 0.28
2025/1/13 10:2:57 0.24
2025/1/13 10:2:57 0.27
2025/1/13 10:2:57 0.26
2025/1/13 10:2:57 0.25
2025/1/13 10:2:57 0.25
2025/1/13 10:2:57 0.27
2025/1/13 10:2:57 0.24
2025/1/13 10:2:57 0.21
2025/1/13 10:2:57 0.23
2025/1/13 10:2:57 0.27
2025/1/13 10:2:57 0.27
2025/1/13 10:2:57 0.21
2025/1/13 10:2:57 0.20
2025/1/13 10:2:57 0.22
2025/1/13 10:2:58 0.27
2025/1/13 10:2:58 0.22
2025/1/13 10:2:58 0.24
2025/1/13 10:2:58 0.22
2025/1/13 10:2:58 0.27
2025/1/13 10:2:58 0.23
2025/1/13 10:2:58 0.27
2025/1/13 10:2:58 0.26
2025/1/13 10:2:58 0.29
2025/1/13 10:2:58 0.27
2025/1/13 10:2:58 0.25
2025/1/13 10:2:58 0.25
2025/1/13 10:2:58 0.26
2025/1/13 10:2:59 0.28
2025/1/13 10:2:59 0.23
2025/1/13 10:2:59 0.26
2025/1/13 10:2:59 0.26
2025/1/13 10:2:59 0.28
2025/1/13 10:2:59 0.27
2025/1/13 10:2:59 0.27
2025/1/13 10:2:59 0.24
2025/1/13 10:2:59 0.20
2025/1/13 10:2:59 0.22
2025/1/13 10:2:59 0.25
2025/1/13 10:2:59 0.26
2025/1/13 10:2:59 0.25
2025/1/13 10:3:0 0.19
2025/1/13 10:3:0 0.23
2025/1/13 10:3:0 0.23
2025/1/13 10:3:0 0.22
2025/1/13 10:3:0 0.22
2025/1/13 10:3:0 0.23
2025/1/13 10:3:0 0.25
2025/1/13 10:3:0 0.24
2025/1/13 10:3:0 0.28
2025/1/13 10:3:0 0.31
2025/1/13 10:3:0 0.28
2025/1/13 10:3:0 0.28
2025/1/13 10:3:0 0.22
2025/1/13 10:3:1 0.30
2025/1/13 10:3:1 0.27
2025/1/13 10:3:1 0.26
2025/1/13 10:3:1 0.28
2025/1/13 10:3:1 0.27
2025/1/13 10:3:1 0.33
2025/1/13 10:3:1 0.26
2025/1/13 10:3:1 0.26
2025/1/13 10:3:1 0.25
2025/1/13 10:3:1 0.27
2025/1/13 10:3:1 0.24
2025/1/13 10:3:1 0.20
2025/1/13 10:3:1 0.23
2025/1/13 10:3:1 0.25
2025/1/13 10:3:2 0.24
2025/1/13 10:3:2 0.20
2025/1/13 10:3:2 0.22
2025/1/13 10:3:2 0.26
2025/1/13 10:3:2 0.25
2025/1/13 10:3:2 0.19
2025/1/13 10:3:2 0.22
2025/1/13 10:3:2 0.25
2025/1/13 10:3:2 0.22
2025/1/13 10:3:2 0.28
2025/1/13 10:3:2 0.26
2025/1/13 10:3:2 0.27
2025/1/13 10:3:2 0.24
2025/1/13 10:3:3 0.26
2025/1/13 10:3:3 0.30
2025/1/13 10:3:3 0.29
2025/1/13 10:3:3 0.28
2025/1/13 10:3:3 0.25
2025/1/13 10:3:3 0.27
2025/1/13 10:3:3 0.30
2025/1/13 10:3:3 0.28
2025/1/13 10:3:3 0.25
2025/1/13 10:3:3 0.26
2025/1/13 10:3:3 0.30
2025/1/13 10:3:3 0.23
2025/1/13 10:3:3 0.27
2025/1/13 10:3:4 0.25
2025/1/13 10:3:4 0.27
2025/1/13 10:3:4 0.22
2025/1/13 10:3:4 0.20
2025/1/13 10:3:4 0.21
2025/1/13 10:3:4 0.24
2025/1/13 10:3:4 0.23
2025/1/13 10:3:4 0.22
2025/1/13 10:3:4 0.27
2025/1/13 10:3:4 0.29
2025/1/13 10:3:4 0.22
2025/1/13 10:3:4 0.27
2025/1/13 10:3:4 0.28
2025/1/13 10:3:5 0.28
2025/1/13 10:3:5 0.26
2025/1/13 10:3:5 0.25
2025/1/13 10:3:5 0.24
2025/1/13 10:3:5 0.26
2025/1/13 10:3:5 0.26
2025/1/13 10:3:5 0.24
2025/1/13 10:3:5 0.27
2025/1/13 10:3:5 0.28
2025/1/13 10:3:5 0.27
2025/1/13 10:3:5 0.25
2025/1/13 10:3:5 0.27
2025/1/13 10:3:5 0.24
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.26
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.23
2025/1/13 10:3:6 0.21
2025/1/13 10:3:6 0.20
2025/1/13 10:3:6 0.20
2025/1/13 10:3:6 0.25
2025/1/13 10:3:6 0.24
2025/1/13 10:3:6 0.27
2025/1/13 10:3:6 0.27
2025/1/13 10:3:7 0.26
2025/1/13 10:3:7 0.26
2025/1/13 10:3:7 0.34
2025/1/13 10:3:7 0.28
2025/1/13 10:3:7 0.24
2025/1/13 10:3:7 0.28
2025/1/13 10:3:7 0.30
2025/1/13 10:3:7 0.25
2025/1/13 10:3:7 0.24
2025/1/13 10:3:7 0.26
2025/1/13 10:3:7 0.28
2025/1/13 10:3:7 0.27
2025/1/13 10:3:7 0.24
2025/1/13 10:3:8 0.24
2025/1/13 10:3:8 0.26
2025/1/13 10:3:8 0.23
2025/1/13 10:3:8 0.19
2025/1/13 10:3:8 0.22
2025/1/13 10:3:8 0.23
2025/1/13 10:3:8 0.22
2025/1/13 10:3:8 0.20
2025/1/13 10:3:8 0.25
2025/1/13 10:3:8 0.24
2025/1/13 10:3:8 0.21
2025/1/13 10:3:8 0.20
2025/1/13 10:3:8 0.24
2025/1/13 10:3:9 0.26
2025/1/13 10:3:9 0.28
2025/1/13 10:3:9 0.26
2025/1/13 10:3:9 0.24
2025/1/13 10:3:9 0.30
2025/1/13 10:3:9 0.24
2025/1/13 10:3:9 0.26
2025/1/13 10:3:9 0.24
2025/1/13 10:3:9 0.31
2025/1/13 10:3:9 0.25
2025/1/13 10:3:9 0.24
2025/1/13 10:3:9 0.24
2025/1/13 10:3:9 0.26
2025/1/13 10:3:9 0.23
2025/1/13 10:3:10 0.24
2025/1/13 10:3:10 0.23
2025/1/13 10:3:10 0.24
2025/1/13 10:3:10 0.25
2025/1/13 10:3:10 0.19
2025/1/13 10:3:10 0.21
2025/1/13 10:3:10 0.23
2025/1/13 10:3:10 0.23
2025/1/13 10:3:10 0.20
2025/1/13 10:3:10 0.23
2025/1/13 10:3:10 0.23
2025/1/13 10:3:10 0.21
2025/1/13 10:3:10 0.18
2025/1/13 10:3:11 0.22
2025/1/13 10:3:11 0.24
2025/1/13 10:3:11 0.31
2025/1/13 10:3:11 0.22
2025/1/13 10:3:11 0.24
2025/1/13 10:3:11 0.28
2025/1/13 10:3:11 0.26
2025/1/13 10:3:11 0.22
2025/1/13 10:3:11 0.27
2025/1/13 10:3:11 0.27
2025/1/13 10:3:11 0.23
2025/1/13 10:3:11 0.27
2025/1/13 10:3:11 0.31
2025/1/13 10:3:12 0.27
2025/1/13 10:3:12 0.24
2025/1/13 10:3:12 0.24
2025/1/13 10:3:12 0.23
2025/1/13 10:3:12 0.30
2025/1/13 10:3:12 0.26
2025/1/13 10:3:12 0.22
2025/1/13 10:3:12 0.20
2025/1/13 10:3:12 0.26
2025/1/13 10:3:12 0.22
2025/1/13 10:3:12 0.21
2025/1/13 10:3:12 0.21
2025/1/13 10:3:12 0.24
2025/1/13 10:3:13 0.24
2025/1/13 10:3:13 0.18
2025/1/13 10:3:13 0.20
2025/1/13 10:3:13 0.23
2025/1/13 10:3:13 0.32
2025/1/13 10:3:13 0.25
2025/1/13 10:3:13 0.28
2025/1/13 10:3:13 0.26
2025/1/13 10:3:13 0.24
2025/1/13 10:3:13 0.24
2025/1/13 10:3:13 0.26
2025/1/13 10:3:13 0.29
2025/1/13 10:3:13 0.23
2025/1/13 10:3:13 0.24
2025/1/13 10:3:14 0.25
2025/1/13 10:3:14 0.33
2025/1/13 10:3:14 0.26
2025/1/13 10:3:14 0.25
2025/1/13 10:3:14 0.24
2025/1/13 10:3:14 0.24
2025/1/13 10:3:14 0.23
2025/1/13 10:3:14 0.19
2025/1/13 10:3:14 0.21
2025/1/13 10:3:14 0.23
2025/1/13 10:3:14 0.22
2025/1/13 10:3:14 0.19
2025/1/13 10:3:14 0.25
2025/1/13 10:3:15 0.23
2025/1/13 10:3:15 0.21
2025/1/13 10:3:15 0.20
2025/1/13 10:3:15 0.25
2025/1/13 10:3:15 0.25
2025/1/13 10:3:15 0.28
2025/1/13 10:3:15 0.24
2025/1/13 10:3:15 0.24
2025/1/13 10:3:15 0.31
2025/1/13 10:3:15 0.25
2025/1/13 10:3:15 0.25
2025/1/13 10:3:15 0.25
2025/1/13 10:3:15 0.29
2025/1/13 10:3:16 0.26
2025/1/13 10:3:16 0.24
2025/1/13 10:3:16 0.24
2025/1/13 10:3:16 0.31
2025/1/13 10:3:16 0.25
2025/1/13 10:3:16 0.23
2025/1/13 10:3:16 0.22
2025/1/13 10:3:16 0.25
2025/1/13 10:3:16 0.24
2025/1/13 10:3:16 0.19
2025/1/13 10:3:16 0.22
2025/1/13 10:3:16 0.25
2025/1/13 10:3:16 0.20
2025/1/13 10:3:17 0.19
2025/1/13 10:3:17 0.23
2025/1/13 10:3:17 0.23
2025/1/13 10:3:17 0.21
2025/1/13 10:3:17 0.20
2025/1/13 10:3:17 0.25
2025/1/13 10:3:17 0.25
2025/1/13 10:3:17 0.26
2025/1/13 10:3:17 0.25
2025/1/13 10:3:17 0.29
2025/1/13 10:3:17 0.32
2025/1/13 10:3:17 0.25
2025/1/13 10:3:17 0.24
2025/1/13 10:3:18 0.28
2025/1/13 10:3:18 0.27
2025/1/13 10:3:18 0.23
2025/1/13 10:3:18 0.22
2025/1/13 10:3:18 0.26
2025/1/13 10:3:18 0.35
2025/1/13 10:3:18 0.24
2025/1/13 10:3:18 0.23
2025/1/13 10:3:18 0.23
2025/1/13 10:3:18 0.25
2025/1/13 10:3:18 0.23
2025/1/13 10:3:18 0.20
2025/1/13 10:3:18 0.20
2025/1/13 10:3:18 0.24
2025/1/13 10:3:19 0.23
2025/1/13 10:3:19 0.19
2025/1/13 10:3:19 0.21
2025/1/13 10:3:19 0.22
2025/1/13 10:3:19 0.20
2025/1/13 10:3:19 0.19
2025/1/13 10:3:19 0.22
2025/1/13 10:3:19 0.23
2025/1/13 10:3:19 0.27
2025/1/13 10:3:19 0.24
2025/1/13 10:3:19 0.28
2025/1/13 10:3:19 0.29
2025/1/13 10:3:19 0.26
2025/1/13 10:3:20 0.28
2025/1/13 10:3:20 0.24
2025/1/13 10:3:20 0.31
2025/1/13 10:3:20 0.24
2025/1/13 10:3:20 0.24
2025/1/13 10:3:20 0.23
2025/1/13 10:3:20 0.27
2025/1/13 10:3:20 0.28
2025/1/13 10:3:20 0.25
2025/1/13 10:3:20 0.25
2025/1/13 10:3:20 0.22
2025/1/13 10:3:20 0.24
2025/1/13 10:3:20 0.26
2025/1/13 10:3:21 0.22
2025/1/13 10:3:21 0.27
2025/1/13 10:3:21 0.24
2025/1/13 10:3:21 0.19
2025/1/13 10:3:21 0.21
2025/1/13 10:3:21 0.24
2025/1/13 10:3:21 0.27
2025/1/13 10:3:21 0.22
2025/1/13 10:3:21 0.22
2025/1/13 10:3:21 0.26
2025/1/13 10:3:21 0.28
2025/1/13 10:3:21 0.25
2025/1/13 10:3:21 0.28
2025/1/13 10:3:22 0.27
2025/1/13 10:3:22 0.22
2025/1/13 10:3:22 0.27
2025/1/13 10:3:22 0.27
2025/1/13 10:3:22 0.28
2025/1/13 10:3:22 0.23
2025/1/13 10:3:22 0.27
2025/1/13 10:3:22 0.25
2025/1/13 10:3:22 0.32
2025/1/13 10:3:22 0.23
2025/1/13 10:3:22 0.25
2025/1/13 10:3:22 0.24
2025/1/13 10:3:22 0.24
2025/1/13 10:3:23 0.20
2025/1/13 10:3:23 0.22
2025/1/13 10:3:23 0.23
2025/1/13 10:3:23 0.29
2025/1/13 10:3:23 0.21
2025/1/13 10:3:23 0.25
2025/1/13 10:3:23 0.21
2025/1/13 10:3:23 0.21
2025/1/13 10:3:23 0.23
2025/1/13 10:3:23 0.22
2025/1/13 10:3:23 0.24
2025/1/13 10:3:23 0.27
2025/1/13 10:3:23 0.30
2025/1/13 10:3:24 0.27
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.24
2025/1/13 10:3:24 0.30
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.28
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.25
2025/1/13 10:3:24 0.28
2025/1/13 10:3:24 0.26
2025/1/13 10:3:24 0.24
2025/1/13 10:3:24 0.23
2025/1/13 10:3:25 0.21
2025/1/13 10:3:25 0.27
2025/1/13 10:3:25 0.23
2025/1/13 10:3:25 0.27
2025/1/13 10:3:25 0.21
2025/1/13 10:3:25 0.23
2025/1/13 10:3:25 0.25
2025/1/13 10:3:25 0.21
2025/1/13 10:3:25 0.22
2025/1/13 10:3:25 0.25
2025/1/13 10:3:25 0.21
2025/1/13 10:3:25 0.21
2025/1/13 10:3:25 0.30
2025/1/13 10:3:26 0.27
2025/1/13 10:3:26 0.24
2025/1/13 10:3:26 0.26
2025/1/13 10:3:26 0.25
2025/1/13 10:3:26 0.24
2025/1/13 10:3:26 0.23
2025/1/13 10:3:26 0.23
2025/1/13 10:3:26 0.26
2025/1/13 10:3:26 0.25
2025/1/13 10:3:26 0.29
2025/1/13 10:3:26 0.28
2025/1/13 10:3:26 0.23
2025/1/13 10:3:26 0.29
2025/1/13 10:3:27 0.25
2025/1/13 10:3:27 0.22
2025/1/13 10:3:27 0.21
2025/1/13 10:3:27 0.23
2025/1/13 10:3:27 0.24
2025/1/13 10:3:27 0.22
2025/1/13 10:3:27 0.21
2025/1/13 10:3:27 0.25
2025/1/13 10:3:27 0.23
2025/1/13 10:3:27 0.21
2025/1/13 10:3:27 0.21
2025/1/13 10:3:27 0.28
2025/1/13 10:3:27 0.24
2025/1/13 10:3:28 0.21
2025/1/13 10:3:28 0.28
2025/1/13 10:3:28 0.28
2025/1/13 10:3:28 0.30
2025/1/13 10:3:28 0.25
2025/1/13 10:3:28 0.28
2025/1/13 10:3:28 0.25
2025/1/13 10:3:28 0.29
2025/1/13 10:3:28 0.27
2025/1/13 10:3:28 0.24
2025/1/13 10:3:28 0.25
2025/1/13 10:3:28 0.28
2025/1/13 10:3:28 0.27
2025/1/13 10:3:28 0.23
2025/1/13 10:3:29 0.25
2025/1/13 10:3:29 0.23
2025/1/13 10:3:29 0.23
2025/1/13 10:3:29 0.20
2025/1/13 10:3:29 0.22
2025/1/13 10:3:29 0.22
2025/1/13 10:3:29 0.20
2025/1/13 10:3:29 0.21
2025/1/13 10:3:29 0.26
2025/1/13 10:3:29 0.27
2025/1/13 10:3:29 0.21
2025/1/13 10:3:29 0.20
2025/1/13 10:3:29 0.24
2025/1/13 10:3:30 0.24
2025/1/13 10:3:30 0.20
2025/1/13 10:3:30 0.30
2025/1/13 10:3:30 0.27
2025/1/13 10:3:30 0.30
2025/1/13 10:3:30 0.26
2025/1/13 10:3:30 0.24
2025/1/13 10:3:30 0.26
2025/1/13 10:3:30 0.26
2025/1/13 10:3:30 0.27
2025/1/13 10:3:30 0.22
2025/1/13 10:3:30 0.25
2025/1/13 10:3:30 0.34
2025/1/13 10:3:31 0.28
2025/1/13 10:3:31 0.27
2025/1/13 10:3:31 0.25
2025/1/13 10:3:31 0.26
2025/1/13 10:3:31 0.22
2025/1/13 10:3:31 0.20
2025/1/13 10:3:31 0.22
2025/1/13 10:3:31 0.22
2025/1/13 10:3:31 0.23
2025/1/13 10:3:31 0.19
2025/1/13 10:3:31 0.22
2025/1/13 10:3:31 0.23
2025/1/13 10:3:31 0.23
2025/1/13 10:3:32 0.19
2025/1/13 10:3:32 0.28
2025/1/13 10:3:32 0.23
2025/1/13 10:3:32 0.19
2025/1/13 10:3:32 0.26
2025/1/13 10:3:32 0.29
2025/1/13 10:3:32 0.30
2025/1/13 10:3:32 0.24
2025/1/13 10:3:32 0.24
2025/1/13 10:3:32 0.26
2025/1/13 10:3:32 0.32
2025/1/13 10:3:32 0.30
2025/1/13 10:3:32 0.27
2025/1/13 10:3:32 0.24
2025/1/13 10:3:33 0.30
2025/1/13 10:3:33 0.26
2025/1/13 10:3:33 0.23
2025/1/13 10:3:33 0.25
2025/1/13 10:3:33 0.27
2025/1/13 10:3:33 0.23
2025/1/13 10:3:33 0.20
2025/1/13 10:3:33 0.24
2025/1/13 10:3:33 0.24
2025/1/13 10:3:33 0.21
2025/1/13 10:3:33 0.21
2025/1/13 10:3:33 0.22
2025/1/13 10:3:33 0.25
2025/1/13 10:3:34 0.25
2025/1/13 10:3:34 0.21
2025/1/13 10:3:34 0.26
2025/1/13 10:3:34 0.24
2025/1/13 10:3:34 0.21
2025/1/13 10:3:34 0.27
2025/1/13 10:3:34 0.27
2025/1/13 10:3:34 0.28
2025/1/13 10:3:34 0.25
2025/1/13 10:3:34 0.26
2025/1/13 10:3:34 0.25
2025/1/13 10:3:34 0.31
2025/1/13 10:3:34 0.27
2025/1/13 10:3:35 0.26
2025/1/13 10:3:35 0.26
2025/1/13 10:3:35 0.28
2025/1/13 10:3:35 0.27
2025/1/13 10:3:35 0.23
2025/1/13 10:3:35 0.28
2025/1/13 10:3:35 0.26
2025/1/13 10:3:35 0.24
2025/1/13 10:3:35 0.19
2025/1/13 10:3:35 0.22
2025/1/13 10:3:35 0.24
2025/1/13 10:3:35 0.27
2025/1/13 10:3:35 0.19
2025/1/13 10:3:36 0.26
2025/1/13 10:3:36 0.24
2025/1/13 10:3:36 0.24
2025/1/13 10:3:36 0.21
2025/1/13 10:3:36 0.21
2025/1/13 10:3:36 0.24
2025/1/13 10:3:36 0.23
2025/1/13 10:3:36 0.25
2025/1/13 10:3:36 0.29
2025/1/13 10:3:36 0.28
2025/1/13 10:3:36 0.26
2025/1/13 10:3:36 0.26
2025/1/13 10:3:36 0.23
2025/1/13 10:3:37 0.28
2025/1/13 10:3:37 0.26
2025/1/13 10:3:37 0.23
2025/1/13 10:3:37 0.31
2025/1/13 10:3:37 0.27
2025/1/13 10:3:37 0.23
2025/1/13 10:3:37 0.23
2025/1/13 10:3:37 0.27
2025/1/13 10:3:37 0.26
2025/1/13 10:3:37 0.22
2025/1/13 10:3:37 0.19
2025/1/13 10:3:37 0.25
2025/1/13 10:3:37 0.23
2025/1/13 10:3:37 0.20
2025/1/13 10:3:38 0.19
2025/1/13 10:3:38 0.24
2025/1/13 10:3:38 0.23
2025/1/13 10:3:38 0.20
2025/1/13 10:3:38 0.20
2025/1/13 10:3:38 0.24
2025/1/13 10:3:38 0.27
2025/1/13 10:3:38 0.22
2025/1/13 10:3:38 0.29
2025/1/13 10:3:38 0.25
2025/1/13 10:3:38 0.27
2025/1/13 10:3:38 0.26
2025/1/13 10:3:38 0.25
2025/1/13 10:3:39 0.26
2025/1/13 10:3:39 0.26
2025/1/13 10:3:39 0.26
2025/1/13 10:3:39 0.23
2025/1/13 10:3:39 0.25
2025/1/13 10:3:39 0.26
2025/1/13 10:3:39 0.28
2025/1/13 10:3:39 0.22
2025/1/13 10:3:39 0.27
2025/1/13 10:3:39 0.23
2025/1/13 10:3:39 0.20
2025/1/13 10:3:39 0.22
2025/1/13 10:3:39 0.25
2025/1/13 10:3:40 0.22
2025/1/13 10:3:40 0.22
2025/1/13 10:3:40 0.19
2025/1/13 10:3:40 0.22
2025/1/13 10:3:40 0.27
2025/1/13 10:3:40 0.21
2025/1/13 10:3:40 0.22
2025/1/13 10:3:40 0.19
2025/1/13 10:3:40 0.25
2025/1/13 10:3:40 0.23
2025/1/13 10:3:40 0.29
2025/1/13 10:3:40 0.27
2025/1/13 10:3:40 0.33
2025/1/13 10:3:41 0.24
2025/1/13 10:3:41 0.26
2025/1/13 10:3:41 0.24
2025/1/13 10:3:41 0.29
2025/1/13 10:3:41 0.26
2025/1/13 10:3:41 0.24
2025/1/13 10:3:41 0.25
2025/1/13 10:3:41 0.27
2025/1/13 10:3:41 0.28
2025/1/13 10:3:41 0.26
2025/1/13 10:3:41 0.26
2025/1/13 10:3:41 0.27
2025/1/13 10:3:41 0.23
2025/1/13 10:3:41 0.20
2025/1/13 10:3:42 0.21
2025/1/13 10:3:42 0.24
2025/1/13 10:3:42 0.26
2025/1/13 10:3:42 0.21
2025/1/13 10:3:42 0.22
2025/1/13 10:3:42 0.25
2025/1/13 10:3:42 0.20
2025/1/13 10:3:42 0.22
2025/1/13 10:3:42 0.25
2025/1/13 10:3:42 0.25
2025/1/13 10:3:42 0.23
2025/1/13 10:3:42 0.28
2025/1/13 10:3:42 0.37
2025/1/13 10:3:43 0.30
2025/1/13 10:3:43 0.29
2025/1/13 10:3:43 0.28
2025/1/13 10:3:43 0.28
2025/1/13 10:3:43 0.33
2025/1/13 10:3:43 0.29
2025/1/13 10:3:43 0.30
2025/1/13 10:3:43 0.29
2025/1/13 10:3:43 0.31
2025/1/13 10:3:43 0.30
2025/1/13 10:3:43 0.25
2025/1/13 10:3:43 0.30
2025/1/13 10:3:43 0.27
2025/1/13 10:3:44 0.26
2025/1/13 10:3:44 0.33
2025/1/13 10:3:44 1.94
2025/1/13 10:3:44 4.90
2025/1/13 10:3:44 6.15
2025/1/13 10:3:44 6.78
2025/1/13 10:3:44 7.80
2025/1/13 10:3:44 16.41
2025/1/13 10:3:44 18.66
2025/1/13 10:3:44 17.74
2025/1/13 10:3:44 17.60
2025/1/13 10:3:44 18.03
2025/1/13 10:3:44 18.12
2025/1/13 10:3:44 17.11
2025/1/13 10:3:45 18.46
2025/1/13 10:3:45 18.62
2025/1/13 10:3:45 17.21
2025/1/13 10:3:45 18.17
2025/1/13 10:3:45 18.54
2025/1/13 10:3:45 17.81
2025/1/13 10:3:45 17.67
2025/1/13 10:3:45 18.73
2025/1/13 10:3:45 17.96
2025/1/13 10:3:45 17.73
2025/1/13 10:3:45 18.38
2025/1/13 10:3:45 18.36
2025/1/13 10:3:45 16.99
2025/1/13 10:3:46 18.52
2025/1/13 10:3:46 18.78
2025/1/13 10:3:46 17.37
2025/1/13 10:3:46 17.48
2025/1/13 10:3:46 18.21
2025/1/13 10:3:46 17.63
2025/1/13 10:3:46 17.87
2025/1/13 10:3:46 18.27
2025/1/13 10:3:46 17.95
2025/1/13 10:3:46 17.39
2025/1/13 10:3:46 18.23
2025/1/13 10:3:46 18.44
2025/1/13 10:3:46 17.12
2025/1/13 10:3:47 18.78
2025/1/13 10:3:47 18.16
2025/1/13 10:3:47 17.57
2025/1/13 10:3:47 17.64
2025/1/13 10:3:47 18.70
2025/1/13 10:3:47 17.74
2025/1/13 10:3:47 17.74
2025/1/13 10:3:47 18.17
2025/1/13 10:3:47 17.80
2025/1/13 10:3:47 17.71
2025/1/13 10:3:47 18.41
2025/1/13 10:3:47 17.61
2025/1/13 10:3:47 17.00
2025/1/13 10:3:48 18.47
2025/1/13 10:3:48 18.04
2025/1/13 10:3:48 17.11
2025/1/13 10:3:48 17.56
2025/1/13 10:3:48 18.38
2025/1/13 10:3:48 17.20
2025/1/13 10:3:48 17.92
2025/1/13 10:3:48 18.47
2025/1/13 10:3:48 17.39
2025/1/13 10:3:48 17.43
2025/1/13 10:3:48 18.61
2025/1/13 10:3:48 18.19
2025/1/13 10:3:48 16.83
2025/1/13 10:3:48 18.79
2025/1/13 10:3:49 18.20
2025/1/13 10:3:49 17.53
2025/1/13 10:3:49 18.00
2025/1/13 10:3:49 18.66
2025/1/13 10:3:49 17.37
2025/1/13 10:3:49 17.84
2025/1/13 10:3:49 19.08
2025/1/13 10:3:49 17.81
2025/1/13 10:3:49 17.06
2025/1/13 10:3:49 18.55
2025/1/13 10:3:49 18.33
2025/1/13 10:3:49 17.16
2025/1/13 10:3:49 18.06
2025/1/13 10:3:50 18.12
2025/1/13 10:3:50 17.09
2025/1/13 10:3:50 18.49
2025/1/13 10:3:50 18.20
2025/1/13 10:3:50 17.59
2025/1/13 10:3:50 18.48
2025/1/13 10:3:50 18.57
2025/1/13 10:3:50 17.38
2025/1/13 10:3:50 17.55
2025/1/13 10:3:50 19.01
2025/1/13 10:3:50 17.78
2025/1/13 10:3:50 17.07
2025/1/13 10:3:50 18.27
2025/1/13 10:3:51 18.11
2025/1/13 10:3:51 17.11
2025/1/13 10:3:51 18.57
2025/1/13 10:3:51 18.16
2025/1/13 10:3:51 17.89
2025/1/13 10:3:51 18.08
2025/1/13 10:3:51 18.37
2025/1/13 10:3:51 17.49
2025/1/13 10:3:51 18.10
2025/1/13 10:3:51 18.29
2025/1/13 10:3:51 18.41
2025/1/13 10:3:51 17.10
2025/1/13 10:3:51 18.56
2025/1/13 10:3:52 17.86
2025/1/13 10:3:52 17.84
2025/1/13 10:3:52 18.68
2025/1/13 10:3:52 18.06
2025/1/13 10:3:52 17.12
2025/1/13 10:3:52 18.59
2025/1/13 10:3:52 18.13
2025/1/13 10:3:52 17.36
2025/1/13 10:3:52 17.66
2025/1/13 10:3:52 19.02
2025/1/13 10:3:52 17.62
2025/1/13 10:3:52 17.26
2025/1/13 10:3:52 19.15
2025/1/13 10:3:53 17.90
2025/1/13 10:3:53 17.78
2025/1/13 10:3:53 18.36
2025/1/13 10:3:53 18.14
2025/1/13 10:3:53 16.91
2025/1/13 10:3:53 18.35
2025/1/13 10:3:53 18.19
2025/1/13 10:3:53 17.12
2025/1/13 10:3:53 18.27
2025/1/13 10:3:53 18.05
2025/1/13 10:3:53 17.59
2025/1/13 10:3:53 18.37
2025/1/13 10:3:53 19.80
2025/1/13 10:3:53 18.74
2025/1/13 10:3:54 18.40
2025/1/13 10:3:54 20.08
2025/1/13 10:3:54 19.14
2025/1/13 10:3:54 19.11
2025/1/13 10:3:54 19.35
2025/1/13 10:3:54 19.83
2025/1/13 10:3:54 18.60
2025/1/13 10:3:54 19.75
2025/1/13 10:3:54 20.04
2025/1/13 10:3:54 18.83
2025/1/13 10:3:54 18.90
2025/1/13 10:3:54 19.43
2025/1/13 10:3:54 18.91
2025/1/13 10:3:55 18.40
2025/1/13 10:3:55 19.94
2025/1/13 10:3:55 18.51
2025/1/13 10:3:55 18.35
2025/1/13 10:3:55 19.11
2025/1/13 10:3:55 19.67
2025/1/13 10:3:55 18.34
2025/1/13 10:3:55 19.03
2025/1/13 10:3:55 19.57
2025/1/13 10:3:55 18.79
2025/1/13 10:3:55 19.88
2025/1/13 10:3:55 19.30
2025/1/13 10:3:55 19.50
2025/1/13 10:3:56 18.81
2025/1/13 10:3:56 20.36
2025/1/13 10:3:56 19.52
2025/1/13 10:3:56 19.51
2025/1/13 10:3:56 19.78
2025/1/13 10:3:56 19.97
2025/1/13 10:3:56 19.90
2025/1/13 10:3:56 19.86
2025/1/13 10:3:56 19.99
2025/1/13 10:3:56 19.18
2025/1/13 10:3:56 20.05
2025/1/13 10:3:56 20.08
2025/1/13 10:3:56 20.24
2025/1/13 10:3:57 19.46
2025/1/13 10:3:57 20.32
2025/1/13 10:3:57 19.55
2025/1/13 10:3:57 20.06
2025/1/13 10:3:57 20.31
2025/1/13 10:3:57 19.79
2025/1/13 10:3:57 19.81
2025/1/13 10:3:57 20.39
2025/1/13 10:3:57 20.55
2025/1/13 10:3:57 18.94
2025/1/13 10:3:57 20.30
2025/1/13 10:3:57 19.82
2025/1/13 10:3:57 19.65
2025/1/13 10:3:57 19.40
2025/1/13 10:3:58 20.34
